Path,Method,OperationId,ResponseType,ResponseFields
"/api/v1/t1/apa/top-attack-paths/search","post","apa-attack-paths-search","object","{""description"":""Response format for the V2 endpoint, providing paginated attack path data"",""type"":""object"",""properties"":{""data"":{""description"":""An array of attack paths representing the search results"",""type"":""array"",""items"":{""type"":""object"",""properties"":{""is_new"":{""type"":""boolean"",""description"":""Indicates whether the vector is new or not.""},""vector_id"":{""type"":""string"",""description"":""The unique identifier for the vector.""},""path"":{""description"":""Graph path information associated with the vector row, including the starting node, ending node, and the segments comprising the graph path."",""type"":""object"",""properties"":{""start"":{""description"":""Information about the nodes and segments comprising the graph path. There are starting nodes and ending nodes."",""type"":""object"",""properties"":{""name"":{""type"":""string"",""description"":""The name of the node.""},""description"":{""type"":""string"",""description"":""A short description of the node.""},""_builtin"":{""type"":""boolean"",""description"":""Indicates whether or not the node is built-in.""},""whencreated"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was created.""},""acr"":{""type"":""number"",""description"":""The Asset Criticality Rating (ACR) associated with the node.""},""aes"":{""type"":""number"",""description"":""The Asset Exposure Score (AES) associated with the node.""},""avr"":{""type"":""number"",""description"":""The Asset Vulnerability Rating (AVR) associated with the node.""},""apa_aes"":{""type"":""number"",""description"":""The Attack Path Analysis Asset Exposure Score (APA AES) associated with the node.""},""asset_id"":{""type"":""string"",""description"":""The unique identifier of the asset associated with the node.""},""last_scanned"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last scanned.""},""last_observed"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last observed.""},""last_licensed"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last licensed.""},""sensors"":{""type"":""array"",""description"":""An array of sensors associated with the node."",""items"":{""type"":""string""}},""sources"":{""type"":""array"",""description"":""An array of sources associated with the node."",""items"":{""type"":""object"",""properties"":{""name"":{""type"":""string""},""fullname"":{""type"":""string""},""id"":{""type"":""string""},""labels"":{""items"":{""type"":""string""},""type"":""array""},""isCrownJewel"":{""type"":""boolean"",""default"":false},""vulnerability_id"":{""type"":""string""},""asset_id"":{""type"":""string""}}}}}},""end"":{""description"":""Information about the nodes and segments comprising the graph path. There are starting nodes and ending nodes."",""type"":""object"",""properties"":{""name"":{""type"":""string"",""description"":""The name of the node.""},""description"":{""type"":""string"",""description"":""A short description of the node.""},""_builtin"":{""type"":""boolean"",""description"":""Indicates whether or not the node is built-in.""},""whencreated"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was created.""},""acr"":{""type"":""number"",""description"":""The Asset Criticality Rating (ACR) associated with the node.""},""aes"":{""type"":""number"",""description"":""The Asset Exposure Score (AES) associated with the node.""},""avr"":{""type"":""number"",""description"":""The Asset Vulnerability Rating (AVR) associated with the node.""},""apa_aes"":{""type"":""number"",""description"":""The Attack Path Analysis Asset Exposure Score (APA AES) associated with the node.""},""asset_id"":{""type"":""string"",""description"":""The unique identifier of the asset associated with the node.""},""last_scanned"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last scanned.""},""last_observed"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last observed.""},""last_licensed"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last licensed.""},""sensors"":{""type"":""array"",""description"":""An array of sensors associated with the node."",""items"":{""type"":""string""}},""sources"":{""type"":""array"",""description"":""An array of sources associated with the node."",""items"":{""type"":""object"",""properties"":{""name"":{""type"":""string""},""fullname"":{""type"":""string""},""id"":{""type"":""string""},""labels"":{""items"":{""type"":""string""},""type"":""array""},""isCrownJewel"":{""type"":""boolean"",""default"":false},""vulnerability_id"":{""type"":""string""},""asset_id"":{""type"":""string""}}}}}},""segments"":{""description"":""Segments comprising the graph path."",""type"":""array"",""items"":{""description"":""Graph path information associated with the vector row, including the starting node and ending node of the graph path segment."",""type"":""object"",""properties"":{""start"":{""description"":""Information about the nodes and segments comprising the graph path. There are starting nodes and ending nodes."",""type"":""object"",""properties"":{""name"":{""type"":""string"",""description"":""The name of the node.""},""description"":{""type"":""string"",""description"":""A short description of the node.""},""_builtin"":{""type"":""boolean"",""description"":""Indicates whether or not the node is built-in.""},""whencreated"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was created.""},""acr"":{""type"":""number"",""description"":""The Asset Criticality Rating (ACR) associated with the node.""},""aes"":{""type"":""number"",""description"":""The Asset Exposure Score (AES) associated with the node.""},""avr"":{""type"":""number"",""description"":""The Asset Vulnerability Rating (AVR) associated with the node.""},""apa_aes"":{""type"":""number"",""description"":""The Attack Path Analysis Asset Exposure Score (APA AES) associated with the node.""},""asset_id"":{""type"":""string"",""description"":""The unique identifier of the asset associated with the node.""},""last_scanned"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last scanned.""},""last_observed"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last observed.""},""last_licensed"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last licensed.""},""sensors"":{""type"":""array"",""description"":""An array of sensors associated with the node."",""items"":{""type"":""string""}},""sources"":{""type"":""array"",""description"":""An array of sources associated with the node."",""items"":{""type"":""object"",""properties"":{""name"":{""type"":""string""},""fullname"":{""type"":""string""},""id"":{""type"":""string""},""labels"":{""items"":{""type"":""string""},""type"":""array""},""isCrownJewel"":{""type"":""boolean"",""default"":false},""vulnerability_id"":{""type"":""string""},""asset_id"":{""type"":""string""}}}}}},""end"":{""description"":""Information about the nodes and segments comprising the graph path. There are starting nodes and ending nodes."",""type"":""object"",""properties"":{""name"":{""type"":""string"",""description"":""The name of the node.""},""description"":{""type"":""string"",""description"":""A short description of the node.""},""_builtin"":{""type"":""boolean"",""description"":""Indicates whether or not the node is built-in.""},""whencreated"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was created.""},""acr"":{""type"":""number"",""description"":""The Asset Criticality Rating (ACR) associated with the node.""},""aes"":{""type"":""number"",""description"":""The Asset Exposure Score (AES) associated with the node.""},""avr"":{""type"":""number"",""description"":""The Asset Vulnerability Rating (AVR) associated with the node.""},""apa_aes"":{""type"":""number"",""description"":""The Attack Path Analysis Asset Exposure Score (APA AES) associated with the node.""},""asset_id"":{""type"":""string"",""description"":""The unique identifier of the asset associated with the node.""},""last_scanned"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last scanned.""},""last_observed"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last observed.""},""last_licensed"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the node was last licensed.""},""sensors"":{""type"":""array"",""description"":""An array of sensors associated with the node."",""items"":{""type"":""string""}},""sources"":{""type"":""array"",""description"":""An array of sources associated with the node."",""items"":{""type"":""object"",""properties"":{""name"":{""type"":""string""},""fullname"":{""type"":""string""},""id"":{""type"":""string""},""labels"":{""items"":{""type"":""string""},""type"":""array""},""isCrownJewel"":{""type"":""boolean"",""default"":false},""vulnerability_id"":{""type"":""string""},""asset_id"":{""type"":""string""}}}}}},""relationship"":{""description"":""Information about the relationship between the starting and ending nodes."",""type"":""object"",""properties"":{""id"":{""type"":""number"",""description"":""The unique identifier of the relationship.""},""start"":{""type"":""number"",""description"":""The identifier of the starting node.""},""end"":{""type"":""number"",""description"":""The identifier of the ending node.""},""type"":{""type"":""string"",""description"":""Type of the relationship.""},""properties"":{""description"":""Properties associated with the relationship."",""type"":""object""}}}}}}}},""techniques"":{""description"":""An array of attack techniques associated with the vector row."",""type"":""array"",""items"":{""type"":""object"",""properties"":{""nodes"":{""description"":""An array of nodes associated with the attack technique."",""type"":""array"",""items"":{""type"":""string""}},""method"":{""description"":""The procedure node representing the method used in the attack technique."",""type"":""object"",""properties"":{""name"":{""type"":""string"",""description"":""The name of the procedure.""},""uuid"":{""type"":""string"",""description"":""The unique identifier of the procedure.""},""vector_count"":{""type"":""number"",""description"":""The number of attack vectors associated with the procedure.""},""status"":{""type"":""string"",""description"":""The current status of the procedure."",""enum"":[""to_do"",""in_progress"",""in_review"",""done"",""accepted""]},""state"":{""type"":""string"",""description"":""The current state of the procedure."",""enum"":[""open"",""archive""]},""metadata"":{""type"":""object"",""description"":""Metadata associated with the procedure.""},""priority_score"":{""type"":""number"",""description"":""The priority score assigned to the procedure.""},""source_information"":{""type"":""string"",""description"":""Information about the sources related to the procedure.""},""_updated"":{""type"":""number"",""description"":""A Unix timestamp indicating the date and time when the procedure was last updated.""}}},""technique"":{""type"":""string"",""description"":""Name of the attack technique.""},""source_information"":{""type"":""string"",""description"":""Information about the sources related to the attack technique.""},""weaknessesIds"":{""type"":""array"",""items"":{""type"":""string""},""description"":""Array of weakness identifiers associated with the attack technique.""},""external_id"":{""type"":""string"",""description"":""External identifier associated with the attack technique.""},""target"":{""type"":""string"",""description"":""Target of the attack technique.""}}}},""nodes"":{""description"":""An array of nodes associated with the vector."",""type"":""array"",""items"":{""type"":""object""}},""findings_names"":{""type"":""array"",""description"":""A list of findings associated with the vector."",""items"":{""type"":""string""}},""name"":{""type"":""string"",""description"":""The name of the vector.""},""summary"":{""type"":""string"",""description"":""A short summary of the vector.""},""first_aes"":{""type"":""number"",""description"":""The AES (Asset Exposure Score) of the first node associated with the vector.""},""last_acr"":{""type"":""number"",""description"":""The ACR (Asset Criticality Score) of the last node associated with the vector row.""},""path_status"":{""type"":""string"",""description"":""The calculated lifecycle status of the attack path, derived from the statuses of its underlying techniques. This enables you to track remediation progress across the entire attack chain. The statuses are defined as follows:\n- `done` — All techniques are done.\n- `chain_prevented` — At least one technique is done or accepted, but not all.\n- `accepted` — All techniques are accepted.\n- Otherwise, the status reflects the least-advanced technique."",""enum"":[""to_do"",""in_progress"",""in_review"",""done"",""chain_prevented"",""accepted""]}}}},""total"":{""description"":""The total number of attack paths that match the search criteria"",""type"":""integer""}},""required"":[""data""]}"
"/api/v1/t1/apa/top-attack-techniques/search","post","apa-attack-techniques-search","object","{""type"":""object"",""properties"":{""data"":{""type"":""array"",""items"":{""type"":""object"",""properties"":{""mitre_id"":{""type"":""string"",""description"":""MITRE ATT&CK technique ID""},""mitigations"":{""type"":""array"",""items"":{""type"":""string""},""description"":""List of mitigations""},""malwares"":{""type"":""array"",""items"":{""type"":""string""},""description"":""List of associated malwares""},""tools"":{""type"":""array"",""items"":{""type"":""string""},""description"":""List of associated tools""},""name"":{""type"":""string"",""description"":""Name of the attack technique""},""procedureName"":{""type"":""string"",""description"":""Name of the procedure""},""priority"":{""type"":""string"",""description"":""Priority level"",""enum"":[""low"",""medium"",""high"",""critical""]},""state"":{""type"":""string"",""description"":""Current state"",""enum"":[""open"",""archive""]},""status"":{""type"":""string"",""description"":""Current status"",""enum"":[""to_do"",""in_progress"",""in_review"",""done"",""accepted""]},""tactics"":{""type"":""array"",""items"":{""type"":""string""},""description"":""MITRE ATT&CK tactics""},""target"":{""type"":""string"",""description"":""Target of the attack technique""},""source"":{""type"":""string"",""description"":""Source of the attack technique""},""cause"":{""type"":""string"",""description"":""Cause of the attack technique""},""created"":{""type"":""string"",""format"":""date-time"",""description"":""Creation timestamp""},""last_updated_at"":{""type"":""string"",""format"":""date-time"",""description"":""Last update timestamp""},""serial_id"":{""type"":""string"",""description"":""Serial identifier""}},""required"":[""mitre_id"",""name"",""priority"",""state"",""status"",""created"",""last_updated_at"",""serial_id""],""title"":""AttackTechniqueSearchResult"",""description"":""Attack technique search result information""},""description"":""Array of attack techniques""},""pagination"":{""type"":""object"",""properties"":{""total"":{""type"":""integer"",""description"":""Total number of attack techniques that match the search criteria""},""offset"":{""type"":""integer"",""description"":""Number of items skipped for pagination""},""limit"":{""type"":""integer"",""description"":""Number of items per page""},""sort"":{""type"":""object"",""properties"":{""field"":{""type"":""string"",""description"":""Field used for sorting"",""enum"":[""last_updated_at"",""priority"",""mitre_id"",""name"",""procedureName"",""status"",""state"",""vectorCount""]},""order"":{""type"":""string"",""description"":""Sort order"",""enum"":[""asc"",""desc""]}},""required"":[""field"",""order""],""title"":""AttackTechniqueSortInfo"",""description"":""Sort information for attack techniques search""}},""required"":[""total"",""offset"",""limit"",""sort""],""title"":""AttackTechniquePaginationInfo"",""description"":""Pagination information for attack techniques search""}},""required"":[""data"",""pagination""],""title"":""AttackTechniquesSearchResponse"",""description"":""Response model for attack techniques search endpoint""}"
"/api/v1/t1/exposure-view/cards","get","exposure-view-cards-search","object","{""type"":""object"",""properties"":{""data"":{""type"":""array"",""items"":{""type"":""object"",""properties"":{""id"":{""description"":""The unique ID of the exposure view card."",""type"":""string""},""name"":{""description"":""The name of the exposure view card."",""type"":""string""},""card_type"":{""type"":""string"",""description"":""The type of exposure view card. Global cards are Tenable-provided cards. Custom cards are user-created cards."",""enum"":[""GLOBAL"",""CATEGORY"",""EXPOSURE"",""CUSTOM""]},""is_global_card"":{""description"":""Indicates whether or not the exposure view card is a Tenable-provided global card (`true`) or a user-created custom card (`false`)."",""type"":""boolean""},""tag_count"":{""description"":""The number of tags associated with the exposure view card."",""type"":""integer""},""created_at"":{""description"":""A timestamp in ISO 8601 format indicating the date and time when the exposure view card was created."",""type"":""string"",""format"":""date-time""},""updated_at"":{""description"":""A timestamp in ISO 8601 format indicating the date and time when the exposure view card was last updated."",""type"":""string"",""format"":""date-time""},""ces_score"":{""description"":""The numerical Cyber Exposure Score (CES) and its grade."",""type"":""object"",""properties"":{""score"":{""type"":""integer"",""description"":""An integer between 0 and 1000 indicating the Cyber Exposure Score (CES). For more information about CES and how it's calculated, see the Cyber Exposure Score (CES) section on the [Lumin Metrics](https://docs.tenable.com/vulnerability-management/Content/Lumin/LuminMetrics.htm) page in the _Tenable Vulnerability Management User Guide_.""},""grade"":{""type"":""string"",""description"":""The Cyber Exposure Score (CES) grade as it compares to your industry and total population. For more information about CES grades, see [Exposure View](https://docs.tenable.com/exposure-management/Content/exposure-management/exposure-view/exposure-view.htm) in the _Tenable Exposure Management User Guide_."",""enum"":[""A"",""B"",""C"",""D"",""F"",""None""]}}},""sla_percentage"":{""description"":""The overall Service Level Agreement (SLA) percentage. SLA represents the acceptable time frame between when a finding is discovered and when it fixed or remediated. For information about how an SLA percentage is calculated, see the Remediation SLA section on the [Exposure View](https://docs.tenable.com/exposure-management/Content/exposure-management/exposure-view/exposure-view.htm) page in the _Tenable Exposure Management User Guide_."",""format"":""double"",""type"":""number""},""ces_trend"":{""description"":""An array of Cyber Exposure Score (CES) values along with their timestamps."",""type"":""array"",""items"":{""type"":""object"",""properties"":{""date"":{""description"":""A timestamp in ISO 8601 format indicating the date of the Cyber Exposure Score (CES)."",""format"":""date-time"",""type"":""string""},""ces_score"":{""description"":""An integer between 0 and 1000 indicating the Cyber Exposure Score (CES). For more information about CES and how it's calculated, see the Cyber Exposure Score (CES) section on the [Lumin Metrics](https://docs.tenable.com/vulnerability-management/Content/Lumin/LuminMetrics.htm) page in the _Tenable Vulnerability Management User Guide_."",""type"":""integer""}}}},""exposure_class"":{""description"":""The exposure class is determined by the sensor that assessed the asset or detected the finding. For more information about exposure classes, see [Scoring (Beta)](https://docs.tenable.com/tenableone/scoring-explained/Content/ScoringExplained/new-scoring.htm)."",""items"":{""type"":""string""},""enum"":[""ALL"",""IDENTITY"",""WAS"",""VM"",""CLOUD"",""OT""]},""last_data_update_date"":{""description"":""A timestamp in ISO 8601 format indicating the date and time when the data for the exposure view card was last updated."",""type"":""string"",""format"":""date-time""},""sources"":{""description"":""The sources that supply data for the card."",""type"":""array"",""items"":{""type"":""string""},""enum"":[""ACUNETIX_360"",""ACUNETIX_PREMIUM"",""AQUA_CSPM"",""AQUA_CWPP"",""ARMIS"",""ASM"",""AWS"",""AWS_CONFIG"",""AWS_EC2"",""AWS_INSPECTOR_CLASSIC"",""AWS_INSPECTOR_V2"",""AWS_SECURITY_HUB"",""AXONIUS"",""AZURE"",""AZURE_FA"",""BIT_SIGHT"",""BURPSUITE"",""CARBON_BLACK"",""CLONE_SYSTEMS"",""CLOUD"",""CONSEC"",""CORE_CLOUDRESOURCE"",""CORTEX_XDR"",""CROWDSTRIKE"",""CROWDSTRIKE_ENTERPRISE"",""CYCOGNITO"",""DETECTIFY"",""FORTIFY_DAST"",""GCP"",""HACKER_ONE"",""INTUNE"",""JAMF"",""MICROSOFT_AZURE"",""MICROSOFT_DEFENDER"",""MICROSOFT_DEFENDER_CLOUD"",""MICROSOFT_TVM"",""NESSUS_AGENT"",""NESSUS_SCAN"",""NETSPARKER"",""NODE_ZERO"",""ORCA"",""OUTPOST24"",""PRISMACLOUD"",""PRISMACLOUD_CSPM"",""PURPLEMET"",""PVS"",""QUALYS"",""QUALYS_WAS"",""RAPID7_INSIGHT_APP_SEC"",""RAPID7_INSIGHTVM"",""RAPID7_INSIGHTVM_CLOUD"",""RAPID_7"",""RED_HAT_INSIGHTS"",""RISK_RECON"",""SECURITY_CENTER"",""SECURITY_SCORE_CARD"",""SENTINEL_ONE"",""SERVICE_NOW"",""SSM"",""T.CS"",""T.IO"",""T.OT"",""TANIUM"",""TIE AD"",""TIE MEID"",""TIE"",""UNCLASSIFIED"",""VERACODE_DAST"",""WAS"",""WHITEHAT"",""WIZ_CONFIGURATION"",""WIZ_ISSUES"",""WIZ_VULNERABILITY_MANAGEMENT""]}}}},""pagination"":{""properties"":{""offset"":{""description"":""The requested starting record of the result set to retrieve. Offsets are used to paginate through the result set. If this parameter is omitted, Tenable One uses the default value of `0`."",""type"":""integer""},""limit"":{""description"":""The requested number of records to retrieve from the result set. The maximum value is `25`. If this parameter is omitted, Tenable One uses the default value of `25`."",""type"":""integer""},""total_record_count"":{""description"":""The total number of exposure view card records included in the result set of the search."",""type"":""integer""}}}}}"
